id,surface,nombre_des_chambres,nombre_des_salles_de_bains,haut_standing,terrasse,balcon,etage,parking,ascenseur,jardin,vue_panoramique,climatiseur,chauffage_central,piscine,prix,categorie,latitude,longitude,gouvernorat,delegation
2572,50,1,1,False,False,False,0,True,False,False,False,True,True,False,210000,appartement,36.4012665,10.5572827,hammamet,hammamet
2573,87,1,1,False,True,True,1,False,True,False,False,True,True,False,300000,appartement,36.8585478,10.1682756,ariana ville,cité ennasr 1
2574,205,2,2,False,True,True,4,False,True,False,False,True,True,False,490000,appartement,36.8585478,10.1682756,ariana ville,cité ennasr 1
2575,186,3,2,False,True,True,4,True,True,False,False,False,True,False,250000,appartement,36.8585478,10.1682756,ariana ville,cité ennasr 1
2576,201,0,1,False,True,False,0,False,False,False,False,True,True,False,490000,appartement,35.7707582,10.8280511,monastir ville,skanes
2577,153,3,1,True,True,False,3,False,True,False,False,True,True,False,450000,appartement,35.8503382,10.6077643,sousse jaouhara,Non spécifié
2578,90,0,1,False,True,False,0,False,True,False,False,False,False,False,190000,appartement,35.7707582,10.8280511,monastir ville,Non spécifié
2579,90,0,1,False,False,False,0,False,False,False,False,False,False,False,130000,appartement,35.7707582,10.8280511,monastir ville,Non spécifié
2580,77,2,1,False,True,True,0,False,False,False,False,True,True,False,258000,appartement,36.8749751,10.2454267,la soukra,la soukra
2581,60,0,1,False,False,False,0,False,False,False,False,False,False,False,150000,appartement,36.8106236,10.1807645,tunis,la fayette
2582,300,10,1,False,False,False,4,False,False,False,False,True,True,False,650000,appartement,36.8512722,10.1852853,ariana ville,nouvelle ariana
2583,64,3,1,False,True,True,3,False,False,False,False,True,False,False,145000,appartement,36.7019512,10.3964906,hammam chatt,borj cedria
2584,68,0,1,False,True,False,0,False,False,False,False,False,False,False,125000,appartement,35.7413734,10.7219503,sahline,Non spécifié
2585,130,0,1,False,True,True,0,False,False,False,False,False,False,False,190000,appartement,35.7413734,10.7219503,sahline,Non spécifié
2586,127,2,2,False,True,True,5,True,True,False,False,False,True,False,300000,appartement,36.8555512,10.2817972,la marsa,ain zaghouan
2587,162,3,2,False,True,False,2,True,True,False,False,True,True,False,693494,appartement,36.8811985,10.211819,la soukra,chotrana 3
2588,140,3,2,False,False,False,0,True,False,False,True,True,True,False,390000,appartement,36.8453935,10.1829741,el menzah,el menzah 1
2589,156,3,1,False,False,False,0,True,False,True,False,False,True,False,590000,appartement,36.4512897,10.7355915,nabeul,nabeul
2590,106,2,1,False,True,False,0,False,False,False,False,False,False,False,230000,appartement,36.8456561,11.0935701,kélibia,Non spécifié
2591,50,1,1,False,True,False,0,False,False,False,False,False,False,False,120000,appartement,36.8456561,11.0935701,kélibia,Non spécifié
2592,77,2,1,False,True,False,0,False,False,False,False,False,False,False,260000,appartement,36.4012665,10.5572827,hammamet,hammamet
2593,83,1,1,False,False,False,2,False,True,False,False,True,True,False,209000,appartement,36.8479251,10.2611996,la marsa,aouina
2594,62,1,1,False,False,False,2,False,True,False,False,True,True,False,232000,appartement,36.8555512,10.2817972,la marsa,ain zaghouan
2595,67,1,1,False,True,False,1,True,False,False,False,True,True,False,285000,appartement,36.8749751,10.2454267,la soukra,la soukra
2596,176,4,2,False,True,True,1,True,True,False,False,True,True,False,425000,appartement,36.8479251,10.2611996,la marsa,aouina
2597,100,2,1,False,True,True,0,True,True,False,False,True,True,False,350000,appartement,36.8507941,10.1912271,cité el khadra,centre urbain nord
2598,120,0,1,False,True,True,0,True,False,False,False,False,True,False,265000,appartement,36.8336187,10.1471736,el menzah,el manar 1
2599,300,3,1,False,True,True,0,True,False,False,True,False,False,False,390000,appartement,36.8873334,10.315339,la marsa,la marsa
2600,107,2,1,False,True,False,1,False,False,False,True,True,False,False,600000,appartement,36.8917433,10.3116247,la marsa,gammarth supérieur
2601,96,2,1,True,False,False,6,False,True,False,False,True,True,False,277000,appartement,35.8503382,10.6077643,sousse jaouhara,Non spécifié
2602,167,3,1,True,False,False,1,True,True,False,False,True,True,False,510000,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
2603,151,3,2,False,True,True,1,False,False,False,True,True,True,False,590000,appartement,36.8917433,10.3116247,la marsa,gammarth supérieur
2604,82,2,1,False,True,True,0,False,True,False,False,True,True,False,165500,appartement,35.852159,10.616655,khezama est,Non spécifié
2605,133,2,2,False,True,False,0,False,True,False,False,True,True,False,427000,appartement,35.8503382,10.6077643,sousse jaouhara,Non spécifié
2606,218,3,3,False,True,False,1,False,True,False,True,True,True,False,700000,appartement,35.8503382,10.6077643,sousse jaouhara,Non spécifié
2607,166,3,3,False,True,False,0,True,True,True,False,True,True,False,830000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
2608,120,2,1,False,False,False,6,True,True,False,True,False,True,False,240000,appartement,35.8137916,10.5208721,sousse ville,sousse ville
2609,153,2,2,False,True,True,2,True,True,False,False,False,True,False,425000,appartement,36.8811985,10.211819,la soukra,chotrana 1
2610,117,4,1,False,True,True,3,False,True,False,False,False,True,False,200000,appartement,36.8008217,10.199351,tunis,bab bhar
2611,171,4,2,False,True,True,7,True,True,False,True,True,True,False,380000,appartement,36.8599292,10.1531585,ariana ville,cité ennasr 2
2612,145,3,1,False,True,False,6,True,True,False,True,True,True,False,180000,appartement,36.75305,10.2656845,rades,rades foret
2613,128,0,1,False,True,True,0,False,False,False,False,True,True,False,275000,appartement,36.8749751,10.2454267,la soukra,Non spécifié
2614,90,2,1,False,False,False,6,False,True,False,False,True,True,False,240000,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
2615,200,3,3,False,True,True,1,True,False,False,True,True,True,False,800000,appartement,36.9535973,10.1891941,raoued,raoued
2616,169,4,1,False,True,False,1,True,False,False,True,False,False,False,583000,appartement,36.8749751,10.2454267,la soukra,la soukra
2617,101,2,1,False,True,True,0,True,True,False,False,True,True,False,382000,appartement,36.8749751,10.2454267,la soukra,la soukra
2618,142,2,2,False,True,False,2,True,True,False,False,True,True,False,450000,appartement,36.8811985,10.211819,la soukra,chotrana 1
2619,140,3,1,False,True,True,0,True,False,False,False,False,False,False,650000,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
2620,52,1,1,False,False,False,1,False,False,False,False,True,True,False,190000,appartement,36.4012665,10.5572827,hammamet,hammamet
2621,207,4,3,False,True,False,0,False,False,False,False,True,True,False,540000,appartement,36.8479991,10.2943555,le kram,le kram
2622,152,3,2,False,True,True,0,True,True,False,False,True,True,False,535000,appartement,36.8507941,10.1912271,cité el khadra,centre urbain nord
2623,150,4,2,False,True,True,2,True,True,False,False,True,True,False,440000,appartement,36.8585478,10.1682756,ariana ville,cité ennasr 1
2624,140,2,2,False,True,False,4,True,True,False,False,True,True,False,385000,appartement,36.8479251,10.2611996,la marsa,aouina
2625,98,2,1,True,False,False,5,False,True,False,False,True,True,False,282000,appartement,35.8503382,10.6077643,sousse jaouhara,Non spécifié
2626,120,2,2,True,True,False,1,True,True,False,False,True,True,False,517000,appartement,36.8811985,10.211819,la soukra,chotrana 1
2627,93,3,2,False,False,False,1,False,False,False,False,False,False,False,650000,appartement,36.8873334,10.315339,la marsa,la marsa
2628,180,3,3,False,True,True,2,True,True,False,True,True,True,False,410000,appartement,36.8817704,10.1754349,raoued,cité el ghazela
2629,60,0,1,False,False,False,0,False,False,True,False,False,False,True,277000,appartement,36.8749751,10.2454267,la soukra,la soukra
2630,166,3,1,False,True,False,0,False,False,True,False,False,False,False,830000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
2631,174,3,2,False,True,True,0,True,False,True,False,False,False,False,1034000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
2632,115,0,1,False,True,False,0,False,False,False,False,False,False,False,330000,appartement,36.8873334,10.315339,la marsa,la marsa
2633,120,3,2,False,False,True,1,False,False,False,False,False,False,False,525000,appartement,36.8479991,10.2943555,le kram,le kram
2634,55,1,1,False,False,False,0,False,False,False,False,False,False,False,260000,appartement,36.8873334,10.315339,la marsa,la marsa
2635,100,3,1,False,False,False,0,False,False,True,False,False,False,False,380000,appartement,35.8913101,10.5852113,hammam sousse,el kantaoui
2636,0,1,1,False,True,False,1,True,False,False,False,True,True,False,285000,appartement,36.8749751,10.2454267,la soukra,la soukra
2637,65,1,1,False,True,False,0,False,True,False,False,True,True,False,255000,appartement,36.8555512,10.2817972,la marsa,ain zaghouan
2638,65,1,1,False,False,False,0,True,True,False,False,True,True,False,190000,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
2639,141,3,1,False,True,True,0,False,True,False,False,False,False,False,340000,appartement,36.8599292,10.1531585,ariana ville,cité ennasr 2
2640,118,3,1,False,True,True,2,False,False,False,False,True,True,False,240000,appartement,36.716605,10.204891,el mourouj,el mourouj 4
2641,192,3,3,False,True,True,7,True,True,True,False,True,True,False,750000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
2642,115,2,1,False,True,True,1,True,True,True,False,True,True,True,620000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
2643,145,3,1,False,True,True,0,True,False,False,False,False,False,False,430000,appartement,36.8749751,10.2454267,la soukra,la soukra
2644,63,2,1,False,False,False,0,False,False,False,False,False,False,False,330000,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
2645,61,1,1,False,False,False,0,True,True,False,True,True,True,True,238000,appartement,36.8852466,10.2438059,la soukra,chotrana 2
2646,63,2,1,False,True,True,0,False,False,False,False,False,False,False,340000,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
2647,77,1,1,True,True,False,5,False,True,False,False,True,True,False,250000,appartement,35.8503382,10.6077643,sousse jaouhara,Non spécifié
2648,234,3,3,True,True,False,0,False,False,True,False,True,True,True,1286400,appartement,36.8811985,10.211819,la soukra,chotrana 1
2649,153,3,2,False,True,True,2,True,True,False,True,True,True,False,400000,appartement,36.8599292,10.1531585,ariana ville,cité ennasr 2
2650,75,2,1,False,True,True,0,False,True,False,False,False,False,False,98000,appartement,36.81232,10.1263143,le bardo,ksar said
2651,70,2,1,False,False,False,3,False,True,False,False,False,False,False,225000,appartement,36.8599292,10.1531585,ariana ville,cité ennasr 2
2652,75,2,1,False,False,False,2,True,False,False,False,False,False,False,135000000,appartement,36.6987224,10.1693582,fouchana,cité el amel
2653,60,1,1,False,False,False,0,False,False,True,True,False,False,False,98000,appartement,35.8137916,10.5208721,sousse ville,sousse ville
2654,106,2,2,False,True,True,0,True,True,True,False,True,True,False,566000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
2655,75,1,1,False,False,False,0,True,False,False,False,True,True,False,195000,appartement,36.8541206,10.1626718,ariana ville,el menzah 7
2656,103,2,1,False,False,False,2,True,True,False,False,True,True,False,350000,appartement,36.8749751,10.2454267,la soukra,la soukra
2657,70,2,1,False,True,True,0,False,False,False,False,False,False,False,235000,appartement,36.8749751,10.2454267,la soukra,la soukra
2658,108,2,1,False,False,False,0,True,True,False,False,True,True,False,399000,appartement,36.8749751,10.2454267,la soukra,la soukra
2659,67,2,1,False,True,True,0,True,False,False,False,False,False,False,114000,appartement,34.7968584,10.8490147,sakiet eddaier,sidi mansour
2660,100,2,1,False,False,False,0,False,False,False,False,True,True,False,235000,appartement,36.8479251,10.2611996,la marsa,aouina
2661,158,4,1,False,True,True,2,True,True,False,False,True,True,False,750000,appartement,36.8790882,10.327678,la marsa,les berges du lac 2
2662,110,2,1,False,True,False,0,False,False,False,True,True,False,False,200000,appartement,36.8882686,11.0674913,hammam el ghezaz,Non spécifié
2663,243,2,1,False,True,True,1,True,False,False,True,True,True,False,1300000,appartement,36.8790882,10.327678,la marsa,les berges du lac 2
2664,175,0,1,False,True,False,0,False,False,False,False,False,True,False,380000,appartement,36.8484562,10.1634244,ariana ville,el menzah 6
2665,113,2,1,False,True,True,1,True,True,True,False,True,True,False,390000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
2666,450,8,3,False,False,False,0,False,False,True,False,False,False,False,680000,appartement,37.2720905,9.8708565,bizerte nord,bizerte
2667,61,1,1,False,True,True,1,True,True,False,False,True,True,False,270000,appartement,36.8852466,10.2438059,la soukra,chotrana 2
2668,111,1,1,False,False,True,1,False,False,False,True,False,False,False,720000,appartement,36.9051527,10.2982512,la marsa,gammarth
2669,90,0,1,False,False,False,0,False,True,False,False,False,False,False,110000,appartement,36.8106236,10.1807645,tunis,la fayette
2670,115,3,1,False,True,True,1,False,True,False,False,False,False,False,250000,appartement,36.8106236,10.1807645,tunis,la fayette
2671,96,2,1,True,False,False,4,False,True,False,False,True,True,False,277000,appartement,35.8503382,10.6077643,sousse jaouhara,Non spécifié
2672,131,2,2,True,False,False,0,True,False,True,False,True,True,False,713400,appartement,36.8811985,10.211819,la soukra,chotrana 1
2673,120,2,2,False,True,False,3,False,True,False,True,True,True,False,240000,appartement,36.8484562,10.1634244,ariana ville,el menzah 6
2674,69,1,1,False,True,False,3,True,True,False,False,True,True,True,280000,appartement,36.4396312,10.6844671,nabeul,cité el wafa
2675,70,2,1,False,False,False,6,True,True,False,False,True,True,False,350000,appartement,36.8507941,10.1912271,cité el khadra,centre urbain nord
2676,168,3,3,False,True,False,0,True,True,False,True,True,True,True,755000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
2677,140,2,1,False,True,False,0,True,False,False,True,True,True,False,820000,appartement,36.8917433,10.3116247,la marsa,gammarth supérieur
2678,186,3,3,False,True,False,3,True,True,True,True,True,True,False,592000,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
2679,135,3,3,False,False,False,0,False,True,True,True,True,True,False,665000,appartement,36.8749751,10.2454267,la soukra,la soukra
2680,66,2,1,False,False,False,3,True,True,False,False,False,True,False,220000,appartement,36.8555512,10.2817972,la marsa,ain zaghouan
