id,surface,nombre_des_chambres,nombre_des_salles_de_bains,haut_standing,terrasse,balcon,etage,parking,ascenseur,jardin,vue_panoramique,climatiseur,chauffage_central,piscine,prix,categorie,latitude,longitude,gouvernorat
2614,90,2,1,0,0,0,6,0,1,0,0,1,1,0,240000,1,36.8790882,10.327678,Tunis
2619,140,3,1,0,1,1,0,1,0,0,0,0,0,0,650000,1,36.8790882,10.327678,Tunis
2638,65,1,1,0,0,0,0,1,1,0,0,1,1,0,190000,1,36.8790882,10.327678,Tunis
2644,63,2,1,0,0,0,0,0,0,0,0,0,0,0,330000,1,36.8790882,10.327678,Tunis
2646,63,2,1,0,1,1,0,0,0,0,0,0,0,0,340000,1,36.8790882,10.327678,Tunis
2661,158,4,1,0,1,1,2,1,1,0,0,1,1,0,750000,1,36.8790882,10.327678,Tunis
2663,243,2,1,0,1,1,1,1,0,0,1,1,1,0,1300000,1,36.8790882,10.327678,Tunis
2678,186,3,3,0,1,0,3,1,1,1,1,1,1,0,592000,1,36.8790882,10.327678,Tunis
2693,200,3,3,0,1,1,4,1,1,1,1,1,1,0,980000,1,36.8790882,10.327678,Tunis
2707,131,2,1,0,1,1,1,1,0,0,0,0,0,0,525000,1,36.8790882,10.327678,Tunis
2708,220,3,3,0,1,1,2,1,1,1,1,1,1,0,1350000,1,36.8790882,10.327678,Tunis
2750,85,2,1,0,0,0,0,0,0,0,0,1,1,0,318000,1,36.8790882,10.327678,Tunis
2817,200,4,1,0,1,1,4,1,1,0,1,1,1,0,950000,1,36.8790882,10.327678,Tunis
2871,189,3,3,0,1,1,0,1,1,1,0,1,1,0,1436000,1,36.8790882,10.327678,Tunis
2885,289,3,4,0,1,1,0,1,0,0,1,1,1,0,1500000,1,36.8790882,10.327678,Tunis
2956,86,1,1,0,0,0,0,0,0,0,0,0,0,0,390000,1,36.8790882,10.327678,Tunis
2967,100,2,1,0,1,0,0,1,1,1,0,1,1,1,560000,1,36.8790882,10.327678,Tunis
2972,350,4,3,0,1,0,0,1,1,0,0,0,1,0,1600000,1,36.8790882,10.327678,Tunis
3016,135,3,2,0,1,1,4,1,1,0,1,1,1,0,1200000,1,36.8790882,10.327678,Tunis
3024,73,1,1,0,1,1,1,0,1,0,0,1,1,1,370000,1,36.8790882,10.327678,Tunis
3052,112,2,1,0,1,0,2,0,1,0,0,1,1,0,350000,1,36.8790882,10.327678,Tunis
3065,97,2,1,0,0,0,6,0,1,0,0,0,1,0,250000,1,36.8790882,10.327678,Tunis
3083,210,3,2,0,1,0,2,1,1,0,0,1,1,0,850000,1,36.8790882,10.327678,Tunis
3084,136,3,1,0,1,1,1,0,0,0,0,1,1,0,320000,1,36.8790882,10.327678,Tunis
3097,160,2,2,0,1,0,0,0,0,0,0,0,0,0,335000,1,36.8790882,10.327678,Tunis
3099,63,1,1,0,1,1,0,0,1,1,0,1,1,1,340000,1,36.8790882,10.327678,Tunis
3104,126,3,2,0,1,1,1,1,1,0,1,1,1,0,630000,1,36.8790882,10.327678,Tunis
3105,206,3,2,0,1,0,0,1,1,1,0,1,1,0,990000,1,36.8790882,10.327678,Tunis
3106,256,3,3,0,1,0,0,0,1,0,0,0,1,0,750000,1,36.8790882,10.327678,Tunis
3107,161,3,2,0,1,1,0,1,1,0,0,1,1,0,760000,1,36.8790882,10.327678,Tunis
3108,62,1,1,0,1,0,0,1,1,0,0,1,1,0,297000,1,36.8790882,10.327678,Tunis
3109,110,2,1,0,1,1,0,1,0,0,0,0,0,0,370000,1,36.8790882,10.327678,Tunis
3122,181,3,2,0,1,0,0,0,0,1,0,1,1,0,650000,1,36.8790882,10.327678,Tunis
3133,62,1,1,0,1,0,0,0,1,0,0,1,1,0,340000,1,36.8790882,10.327678,Tunis
3138,130,3,2,0,1,1,0,1,1,0,0,0,1,0,438000,1,36.8790882,10.327678,Tunis
3141,124,3,1,0,0,0,0,1,0,0,0,1,1,0,650000,1,36.8790882,10.327678,Tunis
3161,378,5,1,0,0,0,0,0,0,1,0,0,0,1,1500000,1,36.8790882,10.327678,Tunis
3174,44,1,1,0,1,1,0,1,1,0,0,1,1,0,310000,1,36.8790882,10.327678,Tunis
3194,62,1,1,0,1,0,2,0,1,1,0,0,0,0,240000,1,36.8790882,10.327678,Tunis
3236,243,3,1,0,1,1,0,0,0,0,1,0,0,0,1500000,1,36.8790882,10.327678,Tunis
3240,115,2,2,0,1,0,1,1,1,0,0,1,1,0,799000,1,36.8790882,10.327678,Tunis
3305,74,1,1,0,1,1,0,1,1,0,0,1,1,0,370000,1,36.8790882,10.327678,Tunis
3372,86,1,1,0,1,0,0,0,1,1,0,1,1,1,390000,1,36.8790882,10.327678,Tunis
3408,125,2,2,0,1,1,3,1,1,1,0,1,1,0,500000,1,36.8790882,10.327678,Tunis
3427,289,3,4,0,1,0,0,0,1,0,0,1,1,0,1480000,1,36.8790882,10.327678,Tunis
3482,100,3,2,0,1,0,0,1,1,0,0,0,0,0,475000,1,36.8790882,10.327678,Tunis
3516,220,3,1,0,1,0,0,1,0,0,1,0,0,0,1100000,1,36.8790882,10.327678,Tunis
3527,170,2,2,0,1,1,0,1,1,0,0,1,1,1,707000,1,36.8790882,10.327678,Tunis
3534,160,3,1,0,1,1,0,1,0,0,0,0,0,0,560000,1,36.8790882,10.327678,Tunis
3535,108,2,2,0,1,1,6,1,1,0,0,1,1,0,350000,1,36.8790882,10.327678,Tunis
3539,164,3,3,0,1,1,6,1,1,0,0,1,1,0,330000,1,36.8790882,10.327678,Tunis
3546,162,3,3,0,1,1,1,1,1,0,1,1,1,0,500000,1,36.8790882,10.327678,Tunis
3560,259,3,1,0,1,0,0,1,0,0,0,0,0,1,1700000,1,36.8790882,10.327678,Tunis
3562,224,3,2,0,1,1,4,1,1,0,0,1,1,0,1050000,1,36.8790882,10.327678,Tunis
3584,179,3,2,0,1,0,4,1,1,1,0,1,1,0,1200000,1,36.8790882,10.327678,Tunis
3585,85,2,1,0,1,0,2,0,1,0,0,1,1,0,330000,1,36.8790882,10.327678,Tunis
3587,105,2,1,0,0,0,2,0,0,0,0,0,0,0,250000000,1,36.8790882,10.327678,Tunis
3599,180,4,1,0,1,1,0,1,0,1,1,0,0,0,799000,1,36.8790882,10.327678,Tunis
3601,168,3,1,0,1,0,3,1,1,0,0,1,1,0,600000,1,36.8790882,10.327678,Tunis
3605,78,1,1,0,1,0,1,1,1,0,0,1,1,0,288000,1,36.8790882,10.327678,Tunis
3621,45,1,1,0,1,0,7,1,1,0,0,1,1,0,250000,1,36.8790882,10.327678,Tunis
3629,135,3,1,0,1,1,0,1,0,0,0,1,1,0,350000,1,36.8790882,10.327678,Tunis
3635,112,2,1,0,1,0,0,1,1,0,0,1,1,0,500000,1,36.8790882,10.327678,Tunis
3638,280,3,1,0,1,1,0,1,0,0,1,1,1,0,1650000,1,36.8790882,10.327678,Tunis
3650,200,4,2,0,1,1,2,1,1,0,0,1,1,0,900000,1,36.8790882,10.327678,Tunis
3654,327,4,3,0,0,0,0,1,0,1,0,0,0,0,1800000,1,36.8790882,10.327678,Tunis
3655,45,1,1,0,1,0,0,0,1,0,0,1,1,0,250000,1,36.8790882,10.327678,Tunis
3658,110,2,2,0,1,1,0,1,1,0,0,1,1,0,355000,1,36.8790882,10.327678,Tunis
3666,127,4,1,0,1,0,1,1,0,0,0,0,0,0,460000,1,36.8790882,10.327678,Tunis
3724,170,4,3,0,1,1,0,1,1,0,0,1,1,0,850000,1,36.8790882,10.327678,Tunis
3731,117,1,1,0,1,0,2,0,1,0,0,0,1,0,300000,1,36.8790882,10.327678,Tunis
3732,164,2,2,0,1,1,0,1,1,1,1,1,1,0,1233000,1,36.8790882,10.327678,Tunis
3766,140,2,2,0,0,0,3,0,1,0,0,0,0,0,520000,1,36.8790882,10.327678,Tunis
3768,110,2,2,0,1,0,0,1,0,0,0,0,0,0,350000,1,36.8790882,10.327678,Tunis
3813,175,3,2,0,1,0,0,1,1,0,0,1,1,0,980000,1,36.8790882,10.327678,Tunis
3833,180,3,2,0,1,0,0,1,1,0,0,1,1,0,650000,1,36.8790882,10.327678,Tunis
3838,174,3,2,0,1,0,3,1,1,0,0,1,1,0,730000,1,36.8790882,10.327678,Tunis
3844,158,3,1,0,1,1,0,1,0,0,0,0,0,0,800000,1,36.8790882,10.327678,Tunis
3862,111,2,2,0,1,0,0,1,0,0,0,0,0,0,477000,1,36.8790882,10.327678,Tunis
3868,147,2,1,0,1,1,0,1,0,0,0,0,0,0,690000,1,36.8790882,10.327678,Tunis
3870,170,2,3,0,1,0,0,1,1,1,0,1,1,0,690000,1,36.8790882,10.327678,Tunis
3891,225,4,1,0,1,0,0,1,1,0,1,1,1,0,1300000,1,36.8790882,10.327678,Tunis
3897,170,3,2,0,1,0,1,1,1,1,0,1,1,1,1126000,1,36.8790882,10.327678,Tunis
3910,0,2,2,0,1,0,0,1,1,0,1,1,1,0,630000,1,36.8790882,10.327678,Tunis
3917,0,3,3,0,1,1,0,0,1,1,0,1,1,0,1000000,1,36.8790882,10.327678,Tunis
3919,0,1,1,0,1,0,0,1,1,0,0,1,1,0,451000,1,36.8790882,10.327678,Tunis
3925,85,2,1,0,0,0,0,1,0,0,0,0,1,0,240000,1,36.8790882,10.327678,Tunis
3928,120,2,1,0,1,0,0,0,1,1,0,1,0,0,545000,1,36.8790882,10.327678,Tunis
3931,136,3,1,0,1,1,0,1,1,0,0,0,1,0,465000,1,36.8790882,10.327678,Tunis
3943,0,4,3,0,1,1,0,1,1,0,0,1,1,0,670000,1,36.8790882,10.327678,Tunis
3944,0,1,1,0,1,1,2,0,1,0,0,1,1,1,395000,1,36.8790882,10.327678,Tunis
3960,0,3,3,0,1,0,0,1,1,0,0,1,1,0,700000,1,36.8790882,10.327678,Tunis
3967,170,3,2,0,1,1,0,1,1,0,1,1,1,0,1100000,1,36.8790882,10.327678,Tunis
3982,120,3,2,0,0,0,0,1,1,0,0,1,1,0,430000,1,36.8790882,10.327678,Tunis
3984,97,1,2,0,1,1,4,0,1,0,0,0,1,0,260000,1,36.8790882,10.327678,Tunis
4025,172,2,2,0,1,1,0,1,1,0,0,1,1,0,950000,1,36.8790882,10.327678,Tunis
4102,208,3,1,0,1,0,0,1,0,0,0,0,0,0,1300000,1,36.8790882,10.327678,Tunis
4121,75,2,1,0,0,0,5,0,1,1,0,1,1,0,220000,1,36.8790882,10.327678,Tunis
4122,121,2,1,0,1,0,0,1,1,0,0,1,1,0,505000,1,36.8790882,10.327678,Tunis
4127,122,2,2,0,1,1,2,1,1,0,0,1,1,0,450000,1,36.8790882,10.327678,Tunis
4131,115,2,1,0,0,0,0,0,0,0,0,0,0,0,500000,1,36.8790882,10.327678,Tunis
4132,0,3,3,0,1,1,0,1,1,0,0,1,1,0,1300000,1,36.8790882,10.327678,Tunis
4133,63,1,1,0,1,0,0,1,1,0,0,1,1,0,340000,1,36.8790882,10.327678,Tunis
4151,0,2,3,0,1,0,0,0,1,0,0,1,1,0,910000,1,36.8790882,10.327678,Tunis
4152,64,1,1,0,0,0,1,0,1,0,0,0,0,0,265000,1,36.8790882,10.327678,Tunis
4159,155,3,1,0,0,0,0,1,1,0,0,1,1,0,760000,1,36.8790882,10.327678,Tunis
4163,289,3,4,0,1,1,0,1,1,0,1,1,1,0,1450000,1,36.8790882,10.327678,Tunis
4179,312,3,5,0,1,1,0,1,1,0,0,1,1,0,1560000,1,36.8790882,10.327678,Tunis
4184,160,3,2,0,1,0,0,1,1,1,0,1,1,0,450000,1,36.8790882,10.327678,Tunis
4186,60,1,1,0,1,0,0,0,0,0,0,1,1,0,220000,1,36.8790882,10.327678,Tunis
4187,60,1,1,0,1,0,1,1,1,0,0,1,1,0,290000,1,36.8790882,10.327678,Tunis
4203,87,2,1,0,0,0,0,0,0,0,0,0,0,0,235000,1,36.8790882,10.327678,Tunis
4204,94,1,1,0,1,1,7,1,1,0,1,1,1,0,350000,1,36.8790882,10.327678,Tunis
4220,120,2,2,0,1,0,1,1,1,0,0,1,1,0,650000,1,36.8790882,10.327678,Tunis
4227,73,1,1,0,0,0,0,0,0,0,0,0,0,0,370000,1,36.8790882,10.327678,Tunis
4232,62,1,1,0,1,1,0,0,1,0,0,1,1,0,232500,1,36.8790882,10.327678,Tunis
4233,92,2,1,0,0,0,0,0,1,0,0,1,1,0,230000,1,36.8790882,10.327678,Tunis
4249,90,2,1,0,1,1,1,1,1,0,0,1,1,0,315000,1,36.8790882,10.327678,Tunis
4251,74,2,1,0,1,0,0,1,0,0,0,0,0,1,290000,1,36.8790882,10.327678,Tunis
4259,182,2,1,0,1,1,0,1,0,1,0,0,0,0,448000,1,36.8790882,10.327678,Tunis
4262,64,1,1,0,0,0,3,1,1,0,0,1,1,0,320000,1,36.8790882,10.327678,Tunis
4263,139,1,2,0,1,0,0,0,0,1,1,0,0,0,1050000,1,36.8790882,10.327678,Tunis
4274,137,2,3,0,1,0,0,1,1,0,0,1,1,0,800000,1,36.8790882,10.327678,Tunis
4331,280,3,3,0,1,0,4,1,1,0,0,1,1,0,1400000,1,36.8790882,10.327678,Tunis
4337,130,2,1,0,1,1,2,1,1,0,0,1,1,0,670000,1,36.8790882,10.327678,Tunis
4365,140,2,2,0,1,1,1,1,0,0,0,1,1,0,700000,1,36.8790882,10.327678,Tunis
4368,219,4,1,0,1,0,0,1,0,0,0,0,0,0,1200000,1,36.8790882,10.327678,Tunis
4372,139,2,1,0,1,0,0,0,0,1,1,1,1,1,770000,1,36.8790882,10.327678,Tunis
4378,218,0,1,0,0,0,0,0,0,0,0,0,0,0,1300000,1,36.8790882,10.327678,Tunis
4393,289,3,1,0,1,0,0,1,0,0,0,0,0,0,1480000,1,36.8790882,10.327678,Tunis
4413,281,3,1,0,0,0,0,1,0,1,0,0,0,0,1900000,1,36.8790882,10.327678,Tunis
4421,193,3,1,0,0,0,0,1,0,0,0,0,0,0,1100000,1,36.8790882,10.327678,Tunis
4427,80,1,1,0,1,1,0,0,0,0,0,0,0,0,420000,1,36.8790882,10.327678,Tunis
4431,72,3,2,0,1,0,6,1,1,0,0,1,1,0,1000000,1,36.8790882,10.327678,Tunis
4433,130,3,1,0,0,0,2,0,1,0,0,1,1,0,360000,1,36.8790882,10.327678,Tunis
4441,165,3,1,0,0,0,0,1,0,0,0,0,0,0,570000,1,36.8790882,10.327678,Tunis
4463,190,4,1,0,1,1,0,1,0,0,0,0,0,0,900000,1,36.8790882,10.327678,Tunis
4484,110,2,2,0,1,0,0,1,0,1,1,0,0,0,950000,1,36.8790882,10.327678,Tunis
4486,146,4,1,0,0,1,2,1,1,0,0,0,1,0,315000,1,36.8790882,10.327678,Tunis
4491,132,2,2,0,0,0,0,0,1,0,0,1,1,0,552000,1,36.8790882,10.327678,Tunis
4494,131,2,2,0,1,1,0,0,1,0,0,1,1,0,552000,1,36.8790882,10.327678,Tunis
4500,55,2,1,0,1,1,4,0,1,0,0,0,1,0,11210,1,36.8790882,10.327678,Tunis
4526,3200,0,1,0,0,0,0,1,0,0,0,0,0,0,8500000,1,36.8790882,10.327678,Tunis
4527,220,5,1,0,1,1,0,1,0,1,0,0,0,0,1100000,1,36.8790882,10.327678,Tunis
4530,140,3,2,0,1,0,5,1,1,0,1,1,1,0,420000,1,36.8790882,10.327678,Tunis
4540,193,3,3,0,1,0,0,1,1,0,1,1,1,0,1200000,1,36.8790882,10.327678,Tunis
4557,218,5,1,0,1,0,0,0,0,0,0,0,0,1,1100000,1,36.8790882,10.327678,Tunis
4568,3000,0,1,0,0,0,0,0,0,0,0,0,0,0,6500000,1,36.8790882,10.327678,Tunis
4607,80,1,1,0,1,1,0,0,0,0,0,0,0,0,440000,1,36.8790882,10.327678,Tunis
4655,111,2,1,0,1,1,0,1,1,0,0,1,1,0,530000,1,36.8790882,10.327678,Tunis
4656,68,1,1,0,0,0,0,0,1,0,0,1,1,0,350000,1,36.8790882,10.327678,Tunis
4672,335,3,3,0,1,0,0,1,0,0,1,0,0,0,1500000,1,36.8790882,10.327678,Tunis
4673,220,3,1,0,1,1,0,1,0,0,0,0,0,0,1075200,1,36.8790882,10.327678,Tunis
4675,220,3,3,0,1,1,0,1,1,0,0,1,1,0,1200000,1,36.8790882,10.327678,Tunis
34,425,6,3,0,1,0,0,0,0,1,0,0,0,0,1400000,0,36.8215855,10.1778355,Ariana
908,532,7,4,0,1,0,0,0,0,1,0,0,0,0,1650000,0,36.8215855,10.1778355,Ariana
3544,80,2,1,0,1,0,0,0,1,0,0,0,0,0,190000,1,36.8215855,10.1778355,Ariana
4670,136,3,1,0,0,0,3,0,0,0,0,1,1,0,286000,1,36.8215855,10.1778355,Ariana
35,166,3,2,0,1,1,0,1,1,0,0,1,1,0,665000,0,36.7703354,10.2315885,Ben Arous
329,1700,16,3,0,0,0,0,1,0,0,0,1,0,0,2500000,0,36.7703354,10.2315885,Ben Arous
426,415,4,1,0,0,0,0,0,1,1,0,1,1,1,1390000,0,36.7703354,10.2315885,Ben Arous
478,120,3,1,0,1,1,0,0,0,0,0,0,1,0,555000,0,36.7703354,10.2315885,Ben Arous
820,170,4,2,0,0,0,0,0,0,1,0,0,0,0,920000,0,36.7703354,10.2315885,Ben Arous
1868,96,2,1,0,1,1,2,1,1,0,0,1,1,0,375000,1,36.7703354,10.2315885,Ben Arous
2869,141,3,2,0,0,0,1,1,1,0,0,0,1,0,549000,1,36.7703354,10.2315885,Ben Arous
2940,110,3,1,0,1,1,2,1,1,0,0,1,1,0,438000,1,36.7703354,10.2315885,Ben Arous
2942,96,2,1,0,1,1,2,1,1,0,0,1,1,0,385000,1,36.7703354,10.2315885,Ben Arous
3135,195,4,1,0,1,1,0,0,0,0,0,0,0,0,380000,1,36.7703354,10.2315885,Ben Arous
3315,496,3,1,0,0,0,0,0,0,1,0,1,1,0,750000,1,36.7703354,10.2315885,Ben Arous
3634,140,0,1,0,1,1,0,1,0,0,0,0,0,0,340000,1,36.7703354,10.2315885,Ben Arous
3741,92,2,1,0,1,1,3,1,1,0,0,0,1,0,265000,1,36.7703354,10.2315885,Ben Arous
3760,80,2,1,0,1,0,1,1,0,0,0,0,1,0,220000,1,36.7703354,10.2315885,Ben Arous
3834,110,2,2,0,1,1,0,1,1,0,0,1,1,0,422000,1,36.7703354,10.2315885,Ben Arous
39,300,4,4,0,1,0,0,0,1,1,0,1,1,1,1400000,0,36.8865322,10.3011415,Ariana
511,352,4,3,0,1,0,0,0,0,1,0,1,1,0,870000,0,36.8865322,10.3011415,Ariana
660,654,5,1,0,0,0,0,0,0,1,0,0,0,0,1600000,0,36.8865322,10.3011415,Ariana
668,265,3,2,0,0,0,0,0,0,1,0,1,1,1,890000,0,36.8865322,10.3011415,Ariana
1048,122,2,1,0,1,0,1,1,1,0,0,1,1,0,550000,1,36.8865322,10.3011415,Ariana
1726,143,2,2,0,1,0,1,0,0,0,0,1,1,0,825000,1,36.8865322,10.3011415,Ariana
2878,127,2,1,0,1,1,0,0,0,0,0,1,1,0,350000,1,36.8865322,10.3011415,Ariana
3548,100,2,2,0,0,0,0,1,0,1,0,1,1,0,350000,1,36.8865322,10.3011415,Ariana
3904,110,2,1,0,0,0,0,0,0,0,0,0,0,0,600000,1,36.8865322,10.3011415,Ariana
40,120,3,1,0,1,0,0,0,0,1,0,1,0,0,220000,0,36.8134113,10.1321911,Ariana
173,220,8,2,0,1,0,0,0,0,0,0,0,1,0,350000,0,36.8134113,10.1321911,Ariana
176,600,11,5,0,1,0,0,0,0,0,0,0,0,0,850000,0,36.8134113,10.1321911,Ariana
200,450,7,3,0,1,0,0,0,0,1,0,1,1,0,680000,0,36.8134113,10.1321911,Ariana
262,214,6,5,0,1,0,0,0,0,1,0,0,1,0,720000,0,36.8134113,10.1321911,Ariana
353,220,6,2,0,1,1,0,0,0,1,0,0,0,0,880000,0,36.8134113,10.1321911,Ariana
468,460,2,2,0,0,0,0,0,0,1,0,0,0,0,950000,0,36.8134113,10.1321911,Ariana
528,720,7,3,0,1,1,0,1,0,1,0,0,0,0,950000,0,36.8134113,10.1321911,Ariana
622,372,6,2,0,1,1,0,0,0,1,0,0,0,0,600000,0,36.8134113,10.1321911,Ariana
644,137,5,2,0,1,1,0,1,0,0,0,1,1,0,420000,0,36.8134113,10.1321911,Ariana
706,320,5,2,0,1,0,0,0,0,1,0,0,1,0,800000,0,36.8134113,10.1321911,Ariana
738,400,7,3,0,1,0,0,0,0,1,0,0,1,0,690000000,0,36.8134113,10.1321911,Ariana
747,550,7,3,0,1,0,0,0,0,1,0,1,0,0,1234570,0,36.8134113,10.1321911,Ariana
980,600,11,6,0,1,0,0,0,0,1,0,1,1,0,2500000,0,36.8134113,10.1321911,Ariana
1115,33,1,1,0,0,0,3,0,0,0,0,0,1,0,100000,1,36.8134113,10.1321911,Ariana
1145,110,2,2,0,1,1,2,1,0,0,0,0,1,0,210000,1,36.8134113,10.1321911,Ariana
1206,150,4,2,0,1,0,1,0,1,0,0,1,1,0,580000,1,36.8134113,10.1321911,Ariana
1258,178,4,2,0,0,0,3,1,1,0,0,1,1,0,440000,1,36.8134113,10.1321911,Ariana
1305,170,3,2,0,0,0,0,0,1,1,0,0,1,0,510000,1,36.8134113,10.1321911,Ariana
1335,472,4,2,0,1,0,0,1,1,1,0,1,1,0,560000,1,36.8134113,10.1321911,Ariana
1550,140,3,1,0,0,0,2,0,0,0,0,1,1,0,300000,1,36.8134113,10.1321911,Ariana
1551,101,3,2,0,1,1,1,1,1,0,0,1,1,0,280000,1,36.8134113,10.1321911,Ariana
1553,137,5,2,0,1,0,2,1,0,0,0,0,1,0,420000,1,36.8134113,10.1321911,Ariana
1554,387,3,2,0,0,0,0,0,0,1,0,0,0,0,730000,1,36.8134113,10.1321911,Ariana
1556,178,4,1,0,0,0,3,1,1,0,0,1,1,0,440000,1,36.8134113,10.1321911,Ariana
1649,263,4,2,0,1,0,0,0,0,0,0,0,1,0,790000,1,36.8134113,10.1321911,Ariana
1883,50,1,1,0,1,1,0,0,1,0,0,1,1,0,157000,1,36.8134113,10.1321911,Ariana
2056,100,3,1,0,1,0,4,0,1,0,0,1,1,0,250000,1,36.8134113,10.1321911,Ariana
2229,85,2,1,0,1,1,3,1,1,0,0,1,1,0,229000,1,36.8134113,10.1321911,Ariana
2252,100,3,2,0,1,1,3,1,1,0,0,0,1,0,299000,1,36.8134113,10.1321911,Ariana
2281,85,2,1,0,0,0,4,0,1,0,0,0,1,0,145000,1,36.8134113,10.1321911,Ariana
2282,100,3,1,0,0,0,2,0,1,0,0,0,0,0,210000,1,36.8134113,10.1321911,Ariana
2305,122,3,2,0,0,0,3,1,1,0,1,1,1,0,360000,1,36.8134113,10.1321911,Ariana
2421,465,20,5,0,1,0,1,0,0,1,0,0,1,0,2000000,1,36.8134113,10.1321911,Ariana
2422,100,2,1,0,1,0,1,1,1,0,0,1,1,0,285000,1,36.8134113,10.1321911,Ariana
2536,457,3,2,0,1,0,1,0,0,1,0,0,0,0,100000000,1,36.8134113,10.1321911,Ariana
2822,75,2,1,0,1,1,3,0,0,0,0,0,0,0,165000,1,36.8134113,10.1321911,Ariana
3195,50,1,1,0,1,1,1,0,0,0,0,0,0,0,160000,1,36.8134113,10.1321911,Ariana
3196,111,3,1,0,0,0,1,1,0,0,0,0,1,0,255000,1,36.8134113,10.1321911,Ariana
3229,137,3,1,0,1,1,0,0,1,0,1,0,1,0,345000,1,36.8134113,10.1321911,Ariana
3739,140,3,2,0,1,0,1,0,1,0,0,0,1,0,320000,1,36.8134113,10.1321911,Ariana
3936,100,3,1,0,0,0,0,0,0,0,0,0,0,0,260000,1,36.8134113,10.1321911,Ariana
3955,147,3,2,0,1,1,6,0,1,0,0,0,1,0,300000,1,36.8134113,10.1321911,Ariana
4058,70,2,1,0,0,0,0,0,0,0,0,0,0,0,160000,1,36.8134113,10.1321911,Ariana
4514,120,1,1,0,1,0,0,0,1,0,0,1,1,0,260000,1,36.8134113,10.1321911,Ariana
47,300,6,4,0,1,0,0,0,0,0,0,0,0,0,630000,0,36.8479991,10.2943555,Ariana
94,117,3,1,0,1,0,0,0,0,1,1,0,0,0,240000000,0,36.8479991,10.2943555,Ariana
492,250,7,3,0,1,0,0,0,0,0,0,0,0,0,360000,0,36.8479991,10.2943555,Ariana
550,350,9,3,0,0,0,0,0,0,1,0,0,0,0,1700000,0,36.8479991,10.2943555,Ariana
664,101,2,1,0,0,0,0,0,0,0,0,0,0,0,212000,0,36.8479991,10.2943555,Ariana
667,180,3,1,0,1,0,0,0,0,0,0,0,0,0,230000,0,36.8479991,10.2943555,Ariana
756,213,3,1,0,0,0,0,0,0,0,0,0,1,0,400000,0,36.8479991,10.2943555,Ariana
1673,68,2,1,0,1,1,2,1,0,0,0,1,1,0,250000,1,36.8479991,10.2943555,Ariana
2328,112,2,1,0,1,1,1,0,1,0,1,0,0,0,590478,1,36.8479991,10.2943555,Ariana
2329,128,3,1,0,1,1,2,0,1,0,1,0,0,0,539994,1,36.8479991,10.2943555,Ariana
2330,62,1,1,0,1,1,1,0,1,0,1,0,0,0,260778,1,36.8479991,10.2943555,Ariana
2621,207,4,3,0,1,0,0,0,0,0,0,1,1,0,540000,1,36.8479991,10.2943555,Ariana
2633,120,3,2,0,0,1,1,0,0,0,0,0,0,0,525000,1,36.8479991,10.2943555,Ariana
3007,88,2,1,0,1,1,0,1,1,0,0,1,1,0,387000,1,36.8479991,10.2943555,Ariana
3021,85,2,1,0,0,0,0,1,0,0,0,1,1,0,385000,1,36.8479991,10.2943555,Ariana
3876,211,5,1,0,0,0,0,0,0,0,0,0,0,0,700000,1,36.8479991,10.2943555,Ariana
3901,80,2,1,0,1,1,0,0,0,0,1,0,1,0,220000,1,36.8479991,10.2943555,Ariana
4336,120,3,1,0,1,0,4,0,0,0,1,0,0,0,120000,1,36.8479991,10.2943555,Ariana
4395,330,9,3,0,0,0,10,0,0,0,0,0,0,0,500000,1,36.8479991,10.2943555,Ariana
4475,58,1,1,0,1,0,3,0,1,0,0,0,1,0,195000,1,36.8479991,10.2943555,Ariana
4612,60,1,1,0,0,0,1,0,0,0,0,1,0,0,120000,1,36.8479991,10.2943555,Ariana
68,600,7,3,0,1,1,0,0,0,1,0,1,1,0,1050000,0,36.8882285,10.3042439,Ariana
71,100,2,1,0,1,0,0,0,0,0,0,0,0,0,280000,0,36.7778997,10.1169402,Tunis
175,310,7,4,0,1,1,0,0,0,0,0,0,0,0,350000,0,36.7778997,10.1169402,Tunis
870,150,2,1,0,1,0,0,0,0,0,0,0,0,0,320000,0,36.7778997,10.1169402,Tunis
1403,68,0,1,0,0,0,0,0,1,1,0,0,0,0,111818,1,36.7778997,10.1169402,Tunis
1423,120,0,1,0,0,0,0,0,1,1,0,0,0,0,195600,1,36.7778997,10.1169402,Tunis
1437,120,0,1,0,0,0,0,0,1,1,0,0,0,0,195600,1,36.7778997,10.1169402,Tunis
1455,65,0,1,0,0,0,0,0,1,1,0,0,0,0,106585,1,36.7778997,10.1169402,Tunis
1469,81,0,1,0,0,0,0,0,0,1,0,0,0,0,131198,1,36.7778997,10.1169402,Tunis
1487,82,0,1,0,0,0,0,0,1,1,0,0,0,0,133252,1,36.7778997,10.1169402,Tunis
1505,90,0,1,0,0,0,0,0,0,1,0,0,0,0,145885,1,36.7778997,10.1169402,Tunis
1527,118,0,1,0,0,0,0,0,1,1,0,0,1,0,190824,1,36.7778997,10.1169402,Tunis
2268,124,4,1,0,1,0,5,0,1,1,1,0,0,0,196000,1,36.7778997,10.1169402,Tunis
2464,66,0,1,0,0,0,0,0,1,1,0,0,0,0,106585,1,36.7778997,10.1169402,Tunis
2488,85,0,1,0,0,0,0,0,1,1,0,0,0,0,138142,1,36.7778997,10.1169402,Tunis
2513,81,0,1,0,0,0,0,0,0,1,0,0,0,0,131997,1,36.7778997,10.1169402,Tunis
