,id,url,titre,categorie,gouvernorat,neuf,source
1099,1099,https://www.tayara.tn/item/appartements/tunis/cit-olympique/av-s3-cit-olympique-260-md/688099af94cd0376dce64334/,AV S+3 Cité Olympique 260 md,Appartements,Tunis,False,tayara
1100,1100,https://www.tayara.tn/item/appartements/nabeul/mrezga/a-vendre-un-s3-en-cours-de-construction-avec-une-grande-terrasse-afh-mrezga-nabeul/6800f2359d6266842d9e22b0/,A Vendre un S+3 en cours de construction  avec une grande terrasse à AFH Mrezga Nabeul,Appartements,Nabeul,False,tayara
1101,1101,https://www.tayara.tn/item/appartements/ariana/borj-louzir/a-vendre-un-s3-cit-essaha/68ac1bdc82a3d05f2391bdcb/,A vendre un S+3 à cité essaha,Appartements,Ariana,False,tayara
1102,1102,https://www.tayara.tn/item/appartements/nabeul/mrezga/a-vendre-un-s1-avec-jardin-bien-orient-en-cours-de-construction-afh-mrezga-nabeul/6749d36a0d8480a1e01a20d3/,"A Vendre un S+1 avec jardin, bien orienté, en cours de construction à AFH Mrezga Nabeul",Appartements,Nabeul,False,tayara
1103,1103,https://www.tayara.tn/item/appartements/nabeul/mrezga/s2-de-luxe-dans-une-rsidence-avec-piscine-afh-mrezga-nabeul/68ed0623ebd8d75bc802a198/,S+2 de Luxe dans une résidence avec piscine à AFH Mrezga Nabeul,Appartements,Nabeul,False,tayara
1104,1104,https://www.tayara.tn/item/maisons-et-villas/ben-arous/fouchana/-185-/692d57e0265523b710edcd57/,للبيع فيلا 185 م بتقاسيم المغيرة,Maisons et Villas,Ben Arous,False,tayara
1105,1105,https://www.tayara.tn/item/appartements/tunis/el-menzah-1/vente-s3-renove-au-rdc-el-menzah-1/68becf09985e647fd0ea69c0/,VENTE S+3 RENOVÉE  AU RDC  EL MENZAH 1,Appartements,Tunis,False,tayara
1106,1106,https://www.tayara.tn/item/appartements/tunis/el-menzah-1/vente-appartement-s3-retap-a-neuf-a-el-menzah-1/69296841145e1617cbad5e8f/,VENTE APPARTEMENT S+3 RETAPÉ   A NEUF A EL MENZAH 1,Appartements,Tunis,False,tayara
1107,1107,https://www.tayara.tn/item/appartements/mahdia/mahdia/-1-/68b846cadf9d8936c105d6e3/,𝒂̀ 𝒗𝒆𝒏𝒅𝒓𝒆 𝒂𝒑𝒑𝒂𝒓𝒕𝒆𝒎𝒆𝒏𝒕 𝒔+1 𝒉𝒂𝒖𝒕 𝒔𝒕𝒂𝒏𝒅𝒊𝒏𝒈 𝒆𝒕 𝒗𝒖𝒆 𝒔𝒖𝒓 𝒎𝒆𝒓 𝒂̀ 𝒎𝒂𝒉𝒅𝒊𝒂,Appartements,Mahdia,False,tayara
1108,1108,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/a-vendre-hammamet-sud-monchar-une-villa-s4/68138ebcc1f8f57898e6fff9/,A vendre à Hammamet sud (Monchar) une villa S+4,Maisons et Villas,Nabeul,False,tayara
1109,1109,https://www.tayara.tn/item/appartements/mahdia/mahdia/-3-/68961cd3fc8b58622a29c623/,𝒃𝒊𝒆𝒏 𝒂̀ 𝒗𝒆𝒏𝒅𝒓𝒆 𝒔+3 𝒅𝒊𝒓𝒆𝒄𝒕𝒆𝒎𝒆𝒏𝒕 𝒑𝒓𝒐𝒎𝒐𝒕𝒆𝒖𝒓 𝒂𝒗𝒆𝒄 𝒑𝒊𝒔𝒄𝒊𝒏𝒆 𝒂̀ 𝒎𝒂𝒉𝒅𝒊𝒂,Appartements,Mahdia,False,tayara
1110,1110,https://www.tayara.tn/item/appartements/mahdia/mahdia/-1-/6894da1c4ad00efe973b412f/,𝑨𝒑𝒑𝒂𝒓𝒕𝒆𝒎𝒆𝒏𝒕 𝒔+1 𝒂𝒗𝒆𝒄 𝒑𝒊𝒔𝒄𝒊𝒏𝒆 𝒆𝒏 𝒄𝒐𝒖𝒓𝒔 𝒅𝒆 𝒄𝒐𝒏𝒔𝒕𝒓𝒖𝒄𝒕𝒊𝒐𝒏 𝒂̀ 𝑴𝒂𝒉𝒅𝒊𝒂,Appartements,Mahdia,False,tayara
1111,1111,https://www.tayara.tn/item/appartements/mahdia/mahdia/-2-/676abd03f39faeaa98c0bec0/,𝒂̀ 𝒗𝙚𝒏𝙙𝒓𝙚 𝙖𝒑𝙥𝒂𝙧𝒕𝙚𝒎𝙚𝒏𝙩 𝙨+2 𝙫𝒖𝙚 𝙨𝒖𝙧 𝙢𝒆𝙧 𝙚𝒕 𝒑𝙞𝒆𝙙 𝙙𝒂𝙣𝒔 𝒍’𝒆𝙖𝒖 𝒏𝙚𝒖𝙛 𝙖̀ 𝙗𝒂𝙜𝒉𝙙𝒆𝙙𝒊 𝒑𝙡𝒂𝙜𝒆,Appartements,Mahdia,False,tayara
1112,1112,https://www.tayara.tn/item/appartements/mahdia/mahdia/-2-/6825fde8cb21b3571b44b650/,𝒂̀ 𝒗𝒆𝒏𝒅𝒓𝒆 𝒔+2 𝒏𝒆𝒖𝒇 𝒉𝒂𝒖𝒕 𝒔𝒕𝒂𝒏𝒅𝒊𝒏𝒈 𝒂̀ 𝒃𝒂𝒈𝒉𝒅𝒆𝒅𝒊,Appartements,Mahdia,False,tayara
1113,1113,https://www.tayara.tn/item/maisons-et-villas/mahdia/mahdia/-/68d5026d516f1ddb82e2a3ed/,𝒂̀ 𝒗𝒆𝒏𝒅𝒓𝒆 𝒎𝒂𝒊𝒔𝒐𝒏 𝒔𝒖𝒓 𝒅𝒆𝒖𝒙 𝒆́𝒕𝒂𝒈𝒆𝒔 𝒂𝒗𝒆𝒄 𝒈𝒂𝒓𝒂𝒈𝒆,Maisons et Villas,Mahdia,False,tayara
1114,1114,https://www.tayara.tn/item/appartements/mahdia/mahdia/-3-/67c2cdf693928ac5bc146bd0/,𝒂̀ 𝒗𝒆𝒏𝒅𝒓𝒆 𝒔+3 𝒉𝒂𝒖𝒕 𝒔𝒕𝒂𝒏𝒅𝒊𝒏𝒈 𝒅𝒊𝒓𝒆𝒄𝒕𝒆𝒎𝒆𝒏𝒕 𝒂𝒖 𝒑𝒓𝒐𝒎𝒐𝒕𝒆𝒖𝒓 𝒃𝒂𝒈𝒉𝒅𝒆𝒅𝒊,Appartements,Mahdia,False,tayara
1115,1115,https://www.tayara.tn/item/appartements/mahdia/mahdia/-2-/68b8483c711369bbe4f772e1/,𝒂̀ 𝒗𝒆𝒏𝒅𝒓𝒆 𝒔+2 𝒗𝒖𝒆 𝒔𝒖𝒓 𝒎𝒆𝒓 𝒍𝒖𝒙𝒆 𝒆𝒕 𝒏𝒆𝒖𝒇 𝒂̀ 𝒄𝒐𝒓𝒏𝒊𝒄𝒉𝒆 𝒎𝒂𝒉𝒅𝒊𝒂,Appartements,Mahdia,False,tayara
1116,1116,https://www.tayara.tn/item/maisons-et-villas/tunis/manar/vente-manar3-villa-quartier-rsidentiel/6909b3698e4e0e4acb5cdd58/,vente manar3  villa quartier résidentiel,Maisons et Villas,Tunis,False,tayara
1117,1117,https://www.tayara.tn/item/appartements/ben-arous/el-mourouj/appartement-s2-elmourouj2/692d2b3d145e1617cbae9593/,Appartement S+2 Elmourouj2,Appartements,Ben Arous,False,tayara
1118,1118,https://www.tayara.tn/item/maisons-et-villas/sfax/menzel-chaker/villa-a-vendre-route-manzel-cheker-klm-4/692ce1d3265523b710edb910/,Villa a vendre - route manzel cheker klm 4,Maisons et Villas,Sfax,False,tayara
1119,1119,https://www.tayara.tn/item/appartements/ariana/borj-louzir/s2-borj-louzir-en-vente/692cc8f5145e1617cbae8923/,s+2 Borj Louzir en vente,Appartements,Ariana,False,tayara
1120,1120,https://www.tayara.tn/item/maisons-et-villas/sousse/chatt-mariem/villa-inacheve-2-studios-indpendants/692cc5bc145e1617cbae87c7/,Villa  inachevée + 2 studios indépendants,Maisons et Villas,Sousse,False,tayara
1121,1121,https://www.tayara.tn/item/appartements/ariana/ennasr/s1-ennasr/692cc4e0145e1617cbae8767/,s+1 Ennasr,Appartements,Ariana,False,tayara
1122,1122,https://www.tayara.tn/item/appartements/tunis/sidi-el-bchir/appartement-au-cur-de-tunis/692cc0ae145e1617cbae8570/,Appartement au cœur de Tunis,Appartements,Tunis,False,tayara
1123,1123,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/-/692c99ba145e1617cbae75cd/,أرض وفيلا طريق القايد امحمّد,Maisons et Villas,tunis,False,tayara
1124,1124,https://www.tayara.tn/item/maisons-et-villas/la-manouba/la-manouba/villa-2-mtre-sanheja-mnnouba-prix-1100000-dt/692c96b7265523b710ed9e4b/,Villa 2 mètre Sanheja mnnouba prix 1100.000 DT,Maisons et Villas,La Manouba,False,tayara
1125,1125,https://www.tayara.tn/item/appartements/tunis/tunis/appartement-a-vendre-s3-haut-standing-chauffage-climatisation-central/692c9221145e1617cbae723a/,Appartement a vendre s+3 Haut standing chauffage Climatisation central,Appartements,tunis,False,tayara
1126,1126,https://www.tayara.tn/item/appartements/tunis/el-menzah-9/-vendre-appartement-standing-245-m-4-chambres-parking-el-menzeh-9-b/67ab67a786d5f7a45c17c765/,À vendre – Appartement standing 245 m² – 4 chambres + parking – El Menzeh 9 B,Appartements,Tunis,False,tayara
1127,1127,https://www.tayara.tn/item/maisons-et-villas/tunis/mutuelleville/a-vendre-villa-mutuelleville/692c7acc145e1617cbae686e/,A vendre villa à Mutuelle-ville,Maisons et Villas,Tunis,False,tayara
1128,1128,https://www.tayara.tn/item/appartements/nabeul/hammam-ghezze/appartements-haut-standing-en-cours-de-construction-hammam-ghzeez/68c1a122985e647fd0ec43cb/,Appartements Haut standing  en cours de construction à Hammam ghzeez,Appartements,Nabeul,False,tayara
1129,1129,https://www.tayara.tn/item/maisons-et-villas/nabeul/menzel-temime/villas/692c72ab145e1617cbae64ed/,Villas,Maisons et Villas,Nabeul,False,tayara
1130,1130,https://www.tayara.tn/item/maisons-et-villas/monastir/bekalta/r2-a-vendre-a-bekalta/68938a21fde7ee723b46060f/,R+2 a vendre a Bekalta,Maisons et Villas,Monastir,False,tayara
1131,1131,https://www.tayara.tn/item/appartements/mahdia/autres-villes/un-appartement-s2-vendre-baghdedi/68e4ff8be7035d31a4115c9a/,Un appartement s+2 à vendre Baghdedi,Appartements,Mahdia,False,tayara
1132,1132,https://www.tayara.tn/item/maisons-et-villas/ariana/ghazela/occasion-ne-pas-rat-vendre-villa-deux-tages-indpendant-cit-ghazela/692c5f46265523b710ed87d0/,Occasion à ne pas raté à vendre villa deux étages indépendant à cité ghazela,Maisons et Villas,Ariana,False,tayara
1133,1133,https://www.tayara.tn/item/appartements/nabeul/yasmine-hammamet/appartement-yasmine-hammamet-s2-tat-neuf/692c5e49145e1617cbae5d26/,Appartement Yasmine Hammamet S+2 état neuf,Appartements,Nabeul,False,tayara
1134,1134,https://www.tayara.tn/item/maisons-et-villas/ariana/ariana-essoughra/occasion-ne-pas-rat-vendre-villa-deux-tages-indpendant-arianna-soghra/6913a608145e1617cba3b68f/,Occasion à ne pas raté à vendre villa deux étages indépendant à Arianna soghra,Maisons et Villas,Ariana,False,tayara
1135,1135,https://www.tayara.tn/item/maisons-et-villas/ben-arous/borj-cedria/villa-et-studio/692c58f4145e1617cbae5b27/,Villa et Studio,Maisons et Villas,Ben Arous,False,tayara
1136,1136,https://www.tayara.tn/item/maisons-et-villas/ariana/ariana/villa-individuelle-plainpied-ariana-suprieur/68deb88a6c505afdc05cbd39/,Villa individuelle  plain-pied à Ariana Supérieur.,Maisons et Villas,Ariana,False,tayara
1137,1137,https://www.tayara.tn/item/appartements/tunis/tunis/s3-vendre-el-menzah-7/68ac21ee82a3d05f2391c39a/,S+3 à vendre à El Menzah 7,Appartements,tunis,False,tayara
1138,1138,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/maison-189-m-inacheve-cit-mirds-2-kelibia/6740ae8b0d8480a1e014d2a7/,Maison 189 m² inachevée à cité Mirdès 2 Kelibia,Maisons et Villas,Nabeul,False,tayara
1139,1139,https://www.tayara.tn/item/maisons-et-villas/ariana/cite-ennkhilet/terrain-maison-enkhilet-prs-dazizarue-al-jaouhara/692c3a86265523b710ed783a/,Terrain + maison à Enkhilet près d’Aziza_Rue al Jaouhara,Maisons et Villas,Ariana,False,tayara
1140,1140,https://www.tayara.tn/item/maisons-et-villas/tunis/sidi-hassine/-300-/692c3a30265523b710ed7815/,دار 300م في بيرين سيدي حسين,Maisons et Villas,Tunis,False,tayara
1141,1141,https://www.tayara.tn/item/maisons-et-villas/tunis/mdina/-vendre/692c3a2d145e1617cbae4e4e/,À vendre,Maisons et Villas,Tunis,False,tayara
1142,1142,https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-un-appartement-s1/68ee583b3e7ffb8ac15accc1/,A Vendre un appartement S+1,Appartements,tunis,False,tayara
1143,1143,https://www.tayara.tn/item/appartements/tunis/tunis/appartement-en-s2-a-vendre/68e62f85e7035d31a4120b37/,Appartement en s+2 a vendre,Appartements,tunis,False,tayara
1144,1144,https://www.tayara.tn/item/maisons-et-villas/nabeul/nabeul/a-vendre-villa-en-s4-sidi-el-mahersi/690e0c07145e1617cb9ed290/,A vendre villa en s+4 à Sidi el Mahersi,Maisons et Villas,Nabeul,False,tayara
1145,1145,https://www.tayara.tn/item/appartements/nabeul/mrezga/a-vendre-un-appartement-en-s2/68aee3afd8a1dc188e3c67b0/,A VENDRE Un appartement en S+2,Appartements,Nabeul,False,tayara
1146,1146,https://www.tayara.tn/item/maisons-et-villas/tunis/agba/vente-villa-diar-ben-mahmoud-agba-tunis/69244122145e1617cbab9bea/,Vente Villa Diar Ben Mahmoud Agba Tunis,Maisons et Villas,Tunis,False,tayara
1147,1147,https://www.tayara.tn/item/appartements/sousse/sahloul/appartement-s3-prestigieux-sahloul-4/692c376b265523b710ed76a3/,Appartement s3 prestigieux à sahloul 4,Appartements,Sousse,False,tayara
1148,1148,https://www.tayara.tn/item/appartements/mahdia/mahdia/-appartement-s2-haut-standing-mahdia/68fb777bd0d95991e10404fd/,🏠 𝐀 𝐕𝐄𝐍𝐃𝐑𝐄 Appartement S+2 haut standing -  Mahdia,Appartements,Mahdia,False,tayara
1149,1149,https://www.tayara.tn/item/appartements/mahdia/mahdia/-appartement-s2-haut-standing-mahdia/68fb6ac4d0d95991e103fc59/,🏠 𝐀 𝐕𝐄𝐍𝐃𝐑𝐄 Appartement S+2 haut standing -  Mahdia,Appartements,Mahdia,False,tayara
1150,1150,https://www.tayara.tn/item/appartements/mahdia/mahdia/-appartement-s2-haut-standing-centre-ville-mahdia/69219a41145e1617cbaa596a/,🏠 𝐀 𝐕𝐄𝐍𝐃𝐑𝐄 Appartement S+2 haut standing -  Centre Ville Mahdia,Appartements,Mahdia,False,tayara
1151,1151,https://www.tayara.tn/item/appartements/mahdia/mahdia/-rez-de-chauss-titr-s3-centre-ville-mahdia/692194da145e1617cbaa5624/,🏠 𝐀 𝐕𝐄𝐍𝐃𝐑𝐄 Rez de chaussé (titré) S+3 Centre ville Mahdia,Appartements,Mahdia,False,tayara
1152,1152,https://www.tayara.tn/item/appartements/mahdia/mahdia/-studio-de-haut-standing-centre-ville-mahdia/6921996a265523b710e982d0/,🏠 𝐀 𝐕𝐄𝐍𝐃𝐑𝐄: Studio de haut standing- Centre ville Mahdia,Appartements,Mahdia,False,tayara
1153,1153,https://www.tayara.tn/item/appartements/nabeul/hammamet/-vendre-appartement-s2-au-rdc-22009305/68d4ff5507c7711d7c752383/,🏖️ À vendre – Appartement S+2 au RDC 22.009.305,Appartements,Nabeul,False,tayara
1154,1154,https://www.tayara.tn/item/maisons-et-villas/sousse/chatt-mariem/villa-vendre-chott-mariem-300-m/6901e26eb756576ab40b139b/,Villa à vendre à Chott Mariem – 300 m²,Maisons et Villas,Sousse,False,tayara
1155,1155,https://www.tayara.tn/item/appartements/sousse/kantaoui/a-vendre-appartement-s3-avec-place-de-parking-sous-sol/674892440d8480a1e019980f/,A vendre appartement S+3 avec place de parking sous sol,Appartements,Sousse,False,tayara
1156,1156,https://www.tayara.tn/item/appartements/sousse/kantaoui/-vendre-s1-meubl-haut-standing-kantaoui-deux-pas-de-la-mer/686bb675d5464a896ca55c47/,À Vendre – S+1 Meublé Haut Standing  à Kantaoui | À Deux Pas de la Mer,Appartements,Sousse,False,tayara
1157,1157,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/a-vendre-maison-indpendante-klibia-centre-ville/68f2277dd0d95991e1fee0a0/,A vendre maison indépendante à kélibia centre ville,Maisons et Villas,Nabeul,False,tayara
1158,1158,https://www.tayara.tn/item/appartements/nabeul/klibia/a-vendre-un-appartement-prs-de-la-plage-klibia/6909e8666490817594e3421c/,A vendre un appartement près de la plage kélibia,Appartements,Nabeul,False,tayara
1159,1159,https://www.tayara.tn/item/appartements/nabeul/klibia/a-vendre-appartement-s2-klibia-jinen-mansoura/6919d56c145e1617cba6b289/,A vendre appartement S+2 à kélibia jinen mansoura,Appartements,Nabeul,False,tayara
1160,1160,https://www.tayara.tn/item/appartements/sousse/sousse-corniche/a-vendre-appartement-s1-haut-standing/68c313cdc4782c5427b12d33/,A vendre Appartement S+1 haut standing,Appartements,Sousse,False,tayara
1161,1161,https://www.tayara.tn/item/appartements/tunis/le-bardo/s2-en-trs-bon-tat-cellier-parking/67fbf394ca3467b14e7d7821/,S+2 en très bon état + Cellier + Parking,Appartements,Tunis,False,tayara
1162,1162,https://www.tayara.tn/item/appartements/ariana/ennasr/a-v-nasser2-bel-appartement/692c07d3265523b710ed657b/,a v nasser2 bel appartement,Appartements,Ariana,False,tayara
1163,1163,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/un-duplex-s3-afh-baraket-sahel-27246301/692c0514265523b710ed649f/,un duplex s+3 à AFH Baraket sahel 27246301,Maisons et Villas,Nabeul,False,tayara
1164,1164,https://www.tayara.tn/item/appartements/tunis/tunis/v-el-menzeh-9b/692b5eef265523b710ed464e/,À.V. El Menzeh 9B,Appartements,tunis,False,tayara
1165,1165,https://www.tayara.tn/item/appartements/ariana/el-menzah-7/s4-vendre-el-menzah-7-bis/68d6c294516f1ddb82e3d227/,S+4 à vendre à El Menzah 7 bis.,Appartements,Ariana,False,tayara
1166,1166,https://www.tayara.tn/item/appartements/tunis/tunis/s3-vendre-el-menzah-8-au-rezdechausse/68d2a51707c7711d7c73cca7/,"S+3 à vendre à El Menzah 8, au rez-de-chaussée",Appartements,tunis,False,tayara
1167,1167,https://www.tayara.tn/item/appartements/ariana/el-menzah-7/s2-menzah-7-rdc-cite-latif/692b1251145e1617cbadfe68/,s+2 menzah 7 rdc cite Latif,Appartements,Ariana,False,tayara
1168,1168,https://www.tayara.tn/item/appartements/ariana/mnihla/vente-appartements/692b0224145e1617cbadf7c7/,vente appartements....,Appartements,Ariana,False,tayara
1169,1169,https://www.tayara.tn/item/appartements/tunis/le-bardo/a-vendre-appartement-s2-beb-saadoun/691eeb63265523b710e8395a/,A vendre appartement S+2 à Beb Saadoun,Appartements,Tunis,False,tayara
1170,1170,https://www.tayara.tn/item/appartements/ariana/ariana-ville/s2-au-1er-tage-avec-titre-bleu/692af867265523b710ed1cd9/,S+2 au 1er étage avec Titre bleu,Appartements,Ariana,False,tayara
1171,1171,https://www.tayara.tn/item/maisons-et-villas/ben-arous/mohamedia/-/692ae766265523b710ed14af/,منزل للبيع,Maisons et Villas,Ben Arous,False,tayara
1172,1172,https://www.tayara.tn/item/appartements/ariana/ariana/a-vendre-appartement-s2-ariana/692ae724145e1617cbadeb2e/,A vendre Appartement S+2 Ariana,Appartements,Ariana,False,tayara
1173,1173,https://www.tayara.tn/item/appartements/sousse/sahloul/opportunit-de-vente-ne-pas-rater-un-trs-chic-appartement-s2-sahloul-4-rc/692ae3df145e1617cbade97a/,Opportunité de vente à ne pas rater un très chic appartement S+2 à Sahloul 4 RC,Appartements,Sousse,False,tayara
1174,1174,https://www.tayara.tn/item/appartements/tunis/le-bardo/a-vendre-appartement-s1-au-bardo-20-mars/690b11536490817594e3d7e9/,A vendre  : Appartement S+1  au Bardo - 20 Mars,Appartements,tunis,False,tayara
1175,1175,https://www.tayara.tn/item/appartements/sousse/sahloul/-4-/692adf0e265523b710ed1068/,شقة فاخرة طابق أرضي في سهلول 4 –سوسة,Appartements,Sousse,False,tayara
1176,1176,https://www.tayara.tn/item/appartements/mahdia/autres-villes/appartement-s3-a-baghdadi-vue-de-mer/68f7bdd8b756576ab405a277/,Appartement S+3 a Baghdadi vue de mer.,Appartements,Mahdia,False,tayara
1177,1177,https://www.tayara.tn/item/maisons-et-villas/monastir/bekalta/villa-a-bekalta/68e4ff37e7035d31a4115c67/,Villa a bekalta,Maisons et Villas,Monastir,False,tayara
1178,1178,https://www.tayara.tn/item/appartements/monastir/bekalta/appartement-s3-dimes-bekalta-5-min-de-la-plage/687e2c89d5464a896cb244b4/,Appartement S3 Dimes bekalta 5 min de la plage,Appartements,Monastir,False,tayara
1179,1179,https://www.tayara.tn/item/appartements/nabeul/hammamet-nord/appartement-s3-vendre-hammamet-nord/682c6d1341532c94f15d90f6/,Appartement S3 à vendre à HAMMAMET NORD,Appartements,Nabeul,False,tayara
1180,1180,https://www.tayara.tn/item/appartements/nabeul/klibia/-/692ad99d265523b710ed0dff/,𝐀 𝐕𝐞𝐧𝐝𝐫𝐞 𝐀𝐩𝐩𝐚𝐫𝐭𝐞𝐦𝐞𝐧𝐭 𝐒+𝟐 à 𝐤é𝐥𝐢𝐛𝐢𝐚,Appartements,Nabeul,False,tayara
1181,1181,https://www.tayara.tn/item/maisons-et-villas/ariana/ghazela/occasion-ne-pas-rat-vendre-villa-deux-tages-indpendant-s4-a-cit-ghazela/687237fed5464a896ca9c97d/,Occasion à ne pas raté à vendre villa deux étages indépendant s+4 a cité ghazela,Maisons et Villas,Ariana,False,tayara
1182,1182,https://www.tayara.tn/item/appartements/tunis/tunis/des-appartement-a-jinen-mansoura-kelibia/68efc89b3e7ffb8ac15ba827/,des appartement a jinen mansoura kelibia,Appartements,tunis,False,tayara
1183,1183,https://www.tayara.tn/item/appartements/tunis/l-aouina/vente-exclusive-dappartements-haut-standing-direct-promoteur-nouvelle-soukra-rsidence-r5/692acbab145e1617cbaddde1/,Vente Exclusive d’Appartements Haut Standing – Direct Promoteur📍 Nouvelle Soukra | Résidence R+5,Appartements,Tunis,False,tayara
