url,title,price,location_time,category,seller
https://www.tayara.tn/item/immobilier-neuf/ariana/ghazela/-vendre-appartement-s3-au3-me-tage-haut-standing-la-rsidence-ella-2-el-ghazella/68515b7e0e1c20e3eb0c0cdf/,🏡 À vendre – Appartement S+3 au3  éme étage haut standing à la Résidence ELLA 2 – El Ghazella,,"Ariana, 6 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/chatt-mariem/a-vendre-un-appartement-s2-au-4me-tage/67d417ebca3467b14e641f93/,A vendre un appartement S+2 au 4éme étage,,"Sousse, 7 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/chatt-mariem/a-vendre-un-appartement-s2-au-2me-tage/67d41a49ca3467b14e642312/,A vendre un appartement S+2 au 2éme étage,,"Sousse, 7 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/nabeul/hammamet/a-vendre-un-appartement-s1-au-rdc/67cae4fb119f0ab09bd1b92d/,A vendre un appartement S+1  au RDC,,"Nabeul, 8 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/nabeul/hammamet/a-vendre-un-appartement-s3-au-3me-tage/67cafaa3119f0ab09bd1c8f0/,A vendre un appartement S+3  au 3éme étage,,"Nabeul, 8 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/nabeul/hammamet/a-vendre-un-appartement-s1-au-3me-tage/67cb009f93928ac5bc1895a0/,A vendre un appartement S+1 au 3éme étage,,"Nabeul, 8 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/nabeul/hammamet/a-vendre-un-appartement-s2-au-rdc/67caeae993928ac5bc18860e/,A vendre un appartement S+2 au RDC,,"Nabeul, 8 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/nabeul/hammamet/a-vendre-un-appartement-s2-au-2me-tage/67caf72e93928ac5bc188ed6/,A vendre un appartement S+2 au 2éme étage,,"Nabeul, 8 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/nabeul/hammamet/a-vendre-un-appartement-s1-au-2me-tage/67cb037a119f0ab09bd1cec3/,A vendre un appartement S+1  au 2éme étage,,"Nabeul, 8 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/nabeul/hammamet/a-vendre-un-appartement-s2-au-1re-tage/67caeea0119f0ab09bd1c094/,A vendre un appartement S+2  au 1ére étage,,"Nabeul, 8 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/nabeul/hammamet/a-vendre-un-appartement-s3-au-4me-tage/67caf42393928ac5bc188cdb/,A vendre un appartement S+3  au 4éme étage,,"Nabeul, 8 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/nabeul/hammamet/a-vendre-un-appartement-s1-au-2me-tage/67caf5a3119f0ab09bd1c570/,A vendre un appartement S+1 au 2éme étage,,"Nabeul, 8 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/nabeul/hammamet/a-vendre-un-appartement-s2-au-4me-tage/67cafd8093928ac5bc189384/,A vendre un appartement S+2 au 4éme étage,,"Nabeul, 8 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ben-arous/medina-jedida/appartement-s2-ben-arous-saint-jacques/685bb91c94cd0376dccd0708/,Appartement S+2 à ben arous -Saint jacques,,"Ben Arous, 10 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ben-arous/medina-jedida/appartement-s2-ben-arous-saint-jacques/685bbc68d5464a896c9ab741/,Appartement S+2 à ben arous -saint jacques,,"Ben Arous, 10 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ben-arous/medina-jedida/appartement-s2-ben-aroussaint-jacques/685bb9ee94cd0376dccd07ac/,Appartement S+2 à ben arous-saint jacques,,"Ben Arous, 10 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/nabeul/hammamet/a-vendre-un-appartement-s1-au-1re-tage/67caebee93928ac5bc1886db/,A vendre un appartement S+1 au 1ére étage,,"Nabeul, 13 days ago",Immobilier Neuf,
